837.9225831506052,1389.2697135745539,5.257
944.0895338997536,1364.8930874405455,4.426
956.7916756857821,1363.9436075140593,5.2571
358.35272527102967,1361.296359606848,5.7444
258.94292501452657,1295.9046522436038,4.929
768.4092171289965,1274.9815901467914,5.7281
1117.4618957658154,1276.098691676319,5.5358
208.17054372387548,1276.8270201003013,5.9699
455.1231341574617,1239.041504412552,2.0065
297.7252915501305,1235.4206151680028,5.0983
17.42003902434419,1233.6734701532841,5.5309
394.48921084203147,1204.279820513619,5.9961
987.777541366073,1187.7152572561479,4.1942
999.0199458267234,1182.8524547585025,5.7845
1340.4279683624202,1181.2124527344283,5.7567
792.1037492066255,1166.8384575403381,5.9845
913.1063380780417,1155.646387934254,0.193
4.871692080939852,1143.7468960404924,5.2032
783.307821713148,1132.6659625679,4.2952
405.0770886188375,1118.0738516838137,5.2864
673.4101215931867,1104.154498840841,4.5203
577.6492923320725,1099.477708638071,4.8242
1095.1014501427371,1100.106477630921,4.7314
870.7177963810494,1079.141701224247,3.5544
225.43258728368386,1075.2007446803627,5.221
581.1201795174841,1063.7513022606904,5.8817
117.34549037440502,1068.300490195902,4.9864
74.6579234672123,1053.564824956737,4.1465
609.199175764838,1035.2562648776639,5.6299
630.9319371197819,1032.1087227779649,5.5912
630.5477124621026,1031.7063033320699,4.6889
597.3376742751391,1028.2580768496032,5.9561
625.2002294133617,1026.5908748155603,2.6706
1275.9393811555562,1018.5631938944705,5.9
1215.1576568904088,1005.0699588905208,4.4373
625.9072690160991,999.1281858405337,4.9953
627.3846403573164,997.659266270723,4.6103
627.2174000552279,997.5472486631089,4.7663
627.52608390486,997.5277197251384,4.8593
1165.7023664705137,988.5535618501458,5.4647
1005.7803505021708,982.0632427215987,2.8258
622.1012024721375,968.0504555549708,5.3137
625.8468836139565,967.0605402999479,4.5178
1020.9138359327687,958.1583763133057,5.0924
78.14500549026752,956.8795610231994,5.7712
993.5799349541089,946.8727024263421,5.2135
191.30992627773804,934.2727000655822,5.3357
88.25882013736168,910.0994434507352,5.9929
708.3156486832296,889.9539186703616,5.9638
1320.1931744454464,882.7966329165383,3.9696
283.95614225539254,870.8678459566038,4.6893
0.8295408563215005,866.1754996255014,5.0033
579.5567518137607,843.3346608280332,3.6811
579.3626433123272,843.3159806679209,3.7103
957.6447889151436,837.6611307140593,5.9989
776.0115801822591,832.0784789106283,3.2919
551.8100256228252,807.0977745835208,1.6812
662.9740858562508,787.6589519457609,5.2744
614.451354288162,766.1997515817533,1.6235
651.4819060159718,763.6581018956439,5.2902
550.6173119810356,762.2175342464125,4.8716
703.6601812842072,760.1351143483618,4.8168
775.9446118787356,749.0858498728852,5.2306
64.41704618507549,728.7635121242678,5.7306
816.5969871088274,722.9439870591233,5.6293
813.4034835472676,721.0687254069957,4.6616
672.3687071340073,716.4659820486571,2.1361
786.6402608151234,708.8014204375833,5.6235
1187.6332648779517,673.9762462935195,5.9461
301.1612343721507,669.3151852350123,5.2248
1039.9131449482338,634.7871150572998,5.8483
528.0991436568862,618.6831544384161,5.0619
1135.5753603163344,604.7194200010656,4.6307
701.1848197090009,601.4692337649642,5.6981
307.0160458094158,598.0502680548211,5.9578
772.2913880092289,598.2911751007489,4.8229
390.1568784598686,597.3471307063156,4.9281
1196.0006835723802,563.9073567842411,3.647
158.50332083865078,560.289973648585,5.7324
1208.3065116855912,560.0511307145545,5.4049
848.9101674877418,556.8435961706501,5.4331
930.3465019490961,541.9364138915145,4.6378
743.5173592328811,529.4008294490172,4.5111
682.8902431980882,518.5656273724586,5.3929
798.6489216539096,504.5329580470194,4.9403
641.0822108767092,492.29677416135735,5.3527
573.4995765244878,472.5382010409537,4.4935
214.90522022742033,467.9656912022712,5.7947
40.06431854313553,412.39902193085686,5.8305
910.392842882035,414.7525466127069,5.6513
214.9467025459378,397.21932894984735,5.8371
1239.0435070233248,385.9626555018903,3.6236
689.1937832913775,371.37140958259937,4.1585
767.0048044856755,348.9312264633212,1.5493
451.69777742382416,342.0842247736237,5.3227
1258.410595206572,308.895752794716,3.2862
352.16106590432616,287.4679604955555,0.4997
589.5848044997656,282.17466388689405,5.8523
1188.320874513003,263.9760468347902,5.4968
813.9059277745159,232.3266123970987,5.7445
1005.3389327784028,226.4963002981977,5.4153
1247.4613283507522,198.68031583578033,4.3669
604.9073307468816,183.7834722743438,4.235
633.6325514624556,172.65170468931763,4.3451
334.1035141151118,168.10356685419765,5.9701
467.4080772486777,169.47775974072863,5.9385
251.3225875846722,158.443195797199,4.1792
985.2659961927444,151.2786014878676,5.498
423.4152726056461,149.0418103772687,5.9456
629.2633015909188,147.43856894432713,3.3298
42.34278746997563,135.21968674169705,5.4326
1186.9241860129239,128.5856287081756,4.6861
628.1246054329192,130.05489087776698,5.6409
1335.5316584169564,66.05572411285982,5.4592
891.9485975743655,66.20338259823768,5.5245
1188.5286443225004,54.92348511266255,5.2269
1312.6704738481803,34.274589429345156,5.4116
1398.4148337915753,1.6746352286917272,5.4147
