208.67581836,-1.50307126,5.3283
208.70473734,-67.65206428,5.868
208.80070681,-52.16076922,5.6444
208.88514577,-47.28826623,2.4419
209.08288986,-46.59272853,5.9839
209.11622229,1.05054812,5.9656
209.14234431,27.49219825,5.1571
209.41223675,-63.68661607,4.8736
209.56785293,-42.10070505,3.7448
209.62990909,-24.97217765,5.1814
209.66220334,21.6963207,5.7682
209.66988043,-44.80353128,3.7877
210.00102565,-25.0101797,5.875
210.4115967,1.54458351,4.2777
210.43121618,-45.60337069,4.4632
210.59501143,-27.42976275,5.6282
210.9560192,-60.37297887,0.5366
211.09760812,64.3758087,3.6452
211.33375586,-76.79667657,5.074
211.5116083,-41.17958028,4.2873
211.59278732,-26.68201863,3.4187
211.67218593,-36.36869558,2.2226
211.67877824,-9.31352502,5.5468
211.98227749,43.85452476,5.097
212.072317,49.45802062,5.341
212.21253716,77.5474331,4.9527
212.39609365,-51.50464551,5.9574
212.47898584,-53.43872569,4.9002
212.59978547,25.09182294,4.928
212.71034771,-16.30200337,5.015
213.01688973,69.43266856,5.2687
213.06595976,2.40949639,4.9532
213.19180448,-27.2611,5.2345
213.22392119,-10.27404387,4.3251
213.31841926,-53.66565129,5.6781
213.37062424,51.78999063,4.5711
213.41945411,-0.84512423,5.9996
213.52221593,12.95957663,5.6471
213.67817548,-41.83744842,5.7745
213.71192743,10.10100971,5.4469
213.73818304,-57.08607537,5.0166
213.850471,-18.20066168,5.5416
213.91811408,19.18727046,0.1114
214.00368724,-5.99952605,4.1854
214.04195639,51.36701401,4.8082
214.09656815,46.08791912,4.2074
214.1613581,-66.58788092,5.7257
214.36851087,15.26336085,5.9225
214.49923358,35.50947079,4.966
214.55821002,-81.00760153,4.9613
