240.88081695,76.79388934,5.7545
240.88425291,-57.77487384,4.6904
241.35931336,-19.80539435,2.594
241.36072678,-19.80184145,4.9235
241.48284138,-72.40107191,5.8674
241.52660061,-23.60624412,5.8832
241.58221668,67.80998158,5.4396
241.622598,-45.17327451,4.7948
241.64815175,-36.80221368,4.1581
241.70180217,-20.66913466,3.9307
241.81739542,-36.75554005,5.794
241.85125085,-20.868654,4.4647
241.90183557,-12.74534314,5.7545
241.90646269,9.89175992,5.6981
242.01894374,17.04699349,5.1628
242.03133755,-26.32666492,5.42
242.11701267,8.53432498,5.708
242.18219646,-23.68535296,5.8739
242.19249746,44.93481797,4.2233
242.24303489,36.49010977,4.8948
242.3273476,-57.93417302,5.5752
242.4605513,-3.46673064,5.512
242.46919668,-33.54569553,5.48
242.7063685,75.87753089,5.4497
242.75886283,-29.41600604,5.2578
242.82403122,-41.11949806,5.9362
242.90853823,23.49482995,5.7148
242.95025423,36.4251626,5.7748
242.99891837,-19.46064685,4.0076
243.00000643,-10.06418349,4.9706
243.03037251,-8.54757962,5.4731
243.06689507,-28.4172058,5.6746
243.07588229,-27.92631563,4.5279
243.31420074,5.02109886,5.5998
243.34499938,-55.54084556,5.8685
243.36972683,-54.6304129,5.1145
243.46211877,-11.83772219,5.3868
243.58652632,-3.69397565,2.8283
243.67100247,33.85882238,5.3567
243.81394761,-47.37190972,5.099
243.85944247,-63.68564893,4.0248
243.86948899,18.80829267,5.8831
243.90472249,-8.36823642,5.6265
243.95754677,-57.91222847,5.6687
244.1802913,-53.81110769,5.4919
244.18654835,29.15030205,5.8156
244.25389851,-50.06811212,5.1062
244.31391091,59.75496121,5.3705
244.37708764,75.75470388,5.0409
244.57467038,-28.61377604,4.8029
