10.44292462,-56.50145473,5.7683
10.51431595,66.147613,5.9967
10.51618413,50.51254141,4.7665
10.61790459,-65.46813007,5.494
10.83851629,-57.46309771,4.37
10.86704476,47.02463659,5.0087
10.89678447,-17.98668407,2.2061
11.04752268,-10.60927381,4.9349
11.10927619,47.86396289,5.6246
11.18125896,48.28438233,4.4631
11.18515532,-22.00633244,5.3047
11.32168135,55.2214086,5.4258
11.4129632,74.98812638,5.677
11.43930826,-47.55217594,5.9251
11.54845525,-22.52206723,5.6612
11.63740007,15.47561225,5.38
11.75594363,11.97393476,5.6735
11.83495919,24.26737676,4.2487
11.93000742,-18.06142241,5.8552
11.94174807,74.8475875,5.4062
12.00437915,-21.72247474,5.5593
12.09388796,5.2833888,5.8775
12.14632698,-74.92335367,5.2343
12.17039763,7.58520178,4.5555
12.20830552,50.96819151,4.8742
12.24462417,16.94113366,5.1781
12.27125307,57.81654753,3.5835
12.35647368,-13.56101721,5.7503
12.45345727,41.07895471,4.4853
12.47128716,27.71031153,5.6451
12.53218464,-10.64377032,5.281
12.67136694,-50.98692401,5.3218
12.68155211,64.24758081,5.4654
13.16917039,-24.00592582,5.6191
13.25204352,-1.14422074,4.8864
13.26783044,61.12355714,4.9069
13.40741154,-62.87135328,5.6532
13.6467499,19.1884358,5.7989
13.71984574,83.70746148,5.6279
13.7417494,23.62844589,5.6173
13.75080475,58.97279667,4.9892
13.75124752,-69.52697872,5.6126
13.92668412,-7.34703982,5.9961
14.00627568,-11.26650675,5.4752
14.16671041,59.1811659,4.7838
14.17708782,60.71674955,2.1379
14.18790714,38.49925521,3.9034
14.19558681,60.36284788,5.5488
14.30178257,23.41775993,4.5603
14.45895161,28.99223558,5.6103
