117.27800976,-56.41038519,5.7366
117.30361008,-46.85774086,5.7746
117.30394214,-60.28402887,5.8749
117.30957939,-46.37322722,4.031
117.31105561,-35.24330822,5.9286
117.32357816,-24.85978408,3.5109
117.39761881,-33.28895411,5.7047
117.420817,-66.19597313,5.7683
117.42153393,-17.22812319,5.3308
117.54406907,-9.18344165,5.7758
117.91817872,-42.88822222,5.981
117.92498654,1.76687792,5.0892
117.92939125,-21.1737422,5.78
117.94309861,-13.89718988,5.277
118.05435646,-40.57579879,3.8645
118.06584621,-34.70602131,5.1107
118.07868092,-14.84617883,5.785
118.12394424,-54.36718441,5.6423
118.16105545,-38.86282214,4.4288
118.19946285,-5.42818725,5.8573
118.26464291,-36.36377388,5.609
118.26517655,-49.61307934,4.5444
118.32567838,-48.10294835,4.1865
118.37431903,26.76585795,5.0049
118.54588053,-35.8772956,5.4164
118.67807792,47.56459193,5.6016
118.72246934,-57.30288348,5.779
118.88099043,8.86305719,5.9457
118.91626744,19.88406675,5.374
118.94414828,-43.84505802,5.9948
119.07772589,-60.5264617,5.887
119.19475736,-52.98240068,3.3939
119.21482607,-22.88014848,4.3403
119.24087208,-43.50042404,5.3028
119.2477874,15.79038259,5.9651
119.3267941,-44.10987554,5.0214
119.41713223,-30.33458694,4.8279
119.44293569,-60.30336068,5.7112
119.46555672,-45.57774484,5.3055
119.56018321,-49.24492849,4.377
119.58644852,2.22452546,5.4568
119.71065389,-60.82448838,5.762
119.75754806,-45.21586301,5.9337
119.77384368,-23.31040266,5.2613
119.86843757,-39.29683928,5.3147
119.90644286,-60.58708864,5.2633
119.93410277,-3.67957834,5.0967
119.96689623,-18.3991427,4.6427
120.04898429,73.91801024,5.5071
120.08320524,-63.56750282,4.7573
