279.72269683,-21.05150189,5.9841
279.80946276,-47.90980328,5.9134
279.89660337,-43.18577566,5.4878
279.97003843,52.19602368,5.9845
280.00166799,-7.79070768,5.9413
280.56842557,-9.05255335,4.7879
280.65815084,55.53940055,5.0108
280.75889082,-71.42772851,4.1674
280.8801675,-8.27524257,5.0466
280.90549449,-64.55131123,5.9273
280.94558777,-38.32331057,5.1458
280.96505943,31.92691959,5.7703
281.08066456,-35.64192118,4.7953
281.08473953,39.6699767,4.7286
281.09489952,39.61259553,4.6493
281.19306655,37.60505015,4.3992
281.20079127,37.59456461,5.7902
281.20667939,-25.01086317,5.8324
281.20805423,2.0600749,5.0034
281.23812448,-39.68617281,5.5577
281.36189991,-64.87089773,4.8364
281.36814926,5.50012296,5.8291
281.41397072,-26.9907792,3.1339
281.41554679,20.54712347,4.2992
281.44481884,74.08535351,5.4095
281.5186171,26.66207049,4.9908
281.58578494,-22.39218445,5.4869
281.59276688,75.4337973,5.3902
281.61909491,-0.96163906,5.9234
281.67949236,52.98797006,5.8807
281.68051752,-10.12503834,5.8211
281.75509309,18.18122966,4.3895
281.793656,-4.74782885,4.3804
281.87073375,-5.70507079,5.5178
281.93583166,-40.40612158,5.352
282.15815734,-65.07748947,5.7822
282.21029446,-43.67999723,5.5057
282.22240152,19.32877129,5.9081
282.36367286,-45.81023929,5.9543
282.3958254,-43.43404007,5.5784
282.41711416,-20.32474056,5.3628
282.44130293,32.81283319,5.8726
282.47052042,32.55108874,5.2648
282.51997467,33.36267802,3.5618
282.74377128,-9.77410145,5.9461
282.80002732,59.38828908,4.7911
282.89583939,52.97452112,5.6623
283.05431913,-62.18756068,4.1657
283.06846957,21.42516643,5.3833
283.11335798,-46.59511929,5.6082
