247.8059905,22.19543913,5.8792
247.8455898,-34.70432103,4.1824
247.92404697,-41.81714217,5.387
247.9468112,45.59818431,5.7192
248.03411079,-21.46647793,4.4857
248.10689738,60.82334711,5.943
248.14865064,5.52122125,5.6197
248.15165982,11.48823376,4.9576
248.36443325,-78.89695904,4.0203
248.52091777,-44.04530856,4.9208
248.52578873,42.436896,4.2022
248.5807064,-70.98806523,5.6888
248.93654624,-65.49532887,5.665
248.97066417,-28.2159616,2.7374
249.0467163,46.61332514,5.9939
249.04763682,52.89997878,5.518
249.05721703,52.92435554,5.0706
249.08826475,-2.32383618,5.9123
249.09358654,-35.25535539,4.2829
249.09402504,-42.8588543,5.5409
249.28970833,-10.56715177,2.5708
249.50191406,56.01538912,5.4441
249.60958994,-43.398377,5.8154
249.68703347,48.92827742,4.9375
249.77181278,-37.21726345,5.9293
250.16119616,4.21981462,5.7782
250.22966389,64.58908546,5.001
250.3228214,31.60188678,2.9338
250.33506521,-48.76296807,5.7347
250.34637663,-68.29609432,5.8748
250.39331769,-17.74216456,5.0769
250.41761443,-49.65154561,5.6435
250.42725302,1.18110154,5.817
250.43956311,-33.14562132,5.9799
250.47364231,-19.92447883,5.6533
250.7239106,38.9224609,3.6411
250.77258116,-77.51657176,4.3954
251.17750887,-40.8396227,5.6099
251.32412369,56.78168681,4.9301
251.34377169,15.74541188,5.6468
251.45788774,8.58257815,5.2731
251.49233206,82.03725012,4.3677
251.58844853,-58.50356845,5.7073
251.6667249,-67.10965816,5.078
251.69988051,-39.37689835,5.6461
251.83193437,-58.34139238,5.5494
251.83226995,42.23897964,5.8475
251.94346309,5.24684011,5.224
252.16610734,-69.02763509,2.0711
252.30916361,45.9834476,4.8394
