90.81483774,-26.28475064,5.177
90.86400148,19.69061007,5.1135
90.97993188,20.13845834,4.6946
91.03006859,23.26363208,4.3198
91.05626504,-6.70895031,5.221
91.08448519,-32.17272398,5.5825
91.24244816,5.41996995,5.8371
91.24316612,4.15867686,5.7947
91.24638603,-16.48442703,4.9878
91.26425104,42.98198525,5.9839
91.36258153,-10.24265921,5.9699
91.36320398,-35.51368649,5.8186
91.52304854,-29.75852207,5.8133
91.53900968,-66.03968895,5.7068
91.53889177,-14.93528631,4.689
91.63376348,-23.11077632,5.4956
91.64620703,38.48277226,5.4204
91.66141822,-4.19382482,5.3357
91.73965417,-21.8122903,5.7503
91.76401191,-62.15441125,5.2044
91.7652857,-34.31202176,5.8024
91.88180029,-37.25292082,4.9753
91.89300744,14.76852309,4.3588
91.92345905,-19.16600387,5.372
91.97028169,-42.15400151,5.5105
92.18476735,-68.84345723,5.031
92.24111382,-22.42728323,5.4933
92.24126831,2.4997267,5.7324
92.39389056,-14.58469058,5.7277
92.43327249,23.11346968,5.7995
92.44960988,-22.77449024,5.8084
92.49581134,58.9356486,5.5222
92.54341629,-40.35396996,5.5869
92.55918066,-74.75252786,5.2164
92.57463773,-54.96866063,4.637
92.64452689,-27.15420415,5.8769
92.81256287,-65.5897049,5.0769
92.88460552,24.420379,5.9977
92.90241095,48.71112469,5.8281
92.96590068,-6.5502824,4.9864
92.98498649,14.20881433,4.3991
93.00557937,19.79057163,5.7467
93.0136509,16.13044679,4.9122
93.08387478,32.69338942,5.8635
93.21271993,65.7184992,5.5162
93.47601851,-3.74142328,5.9929
93.61910362,17.90637884,5.9353
93.65294395,-4.56846315,5.7712
93.71223287,19.15688947,5.2959
93.71390174,-6.27472754,4.1465
