120.19714041,17.30870977,5.7693
120.20818263,-54.15129596,5.8164
120.30540123,-1.39242395,4.814
120.30795588,4.87977852,5.6608
120.33644728,59.04731881,5.8737
120.37619092,16.45532347,5.9951
120.40636602,-37.28373206,5.9568
120.5664721,2.33431419,4.5441
120.68662034,-41.30986544,5.4622
120.76737441,-32.46357107,5.9819
120.8795795,27.79441758,5.1084
120.89612568,-40.00318834,2.1364
121.06747264,-32.67484681,5.2527
121.19660894,79.47974262,5.3833
121.26544436,-53.10791357,5.6742
121.26879072,13.11837056,5.159
121.66809935,-45.26604224,5.1932
121.82519256,-20.55434578,5.3772
121.88625905,-24.30443679,2.9157
121.94100546,21.58197924,5.4237
121.98267009,-68.6171364,4.3109
122.11459768,51.50667574,4.8196
122.1485734,-2.98377686,4.522
122.25357552,-61.30170598,4.8438
122.25684795,-19.24500097,4.3527
122.28964383,-48.68440964,5.6352
122.3689162,-16.24890644,5.6069
122.38314733,-47.33661168,1.7034
122.39013217,-56.08547484,5.7211
122.3996793,-44.12277909,5.1346
122.42983169,-47.93721652,5.159
122.61344988,25.5081799,5.8748
122.66656884,-13.79934749,5.6364
122.79501921,-48.46200368,5.7728
122.81800536,-12.92701832,4.8789
122.83958462,-39.61855325,4.5587
122.85790342,-42.98728872,4.8043
122.88762398,-7.77247625,5.5155
122.99988048,-46.64436988,5.9042
123.05295612,17.64813588,4.7809
123.1283193,-46.26430809,5.9726
123.20328566,68.47405418,5.5047
123.28697715,29.65658602,5.5974
123.33322946,-15.78821465,5.1622
123.37301022,-35.89954209,4.7332
123.39261113,-50.19606694,5.6111
123.40068052,-46.99165329,5.0877
123.49299206,-36.32229979,5.0194
123.51203067,-40.3477303,4.5868
123.55537211,-35.49007214,5.9396
