127.28155332,-44.16043125,5.7842
127.36453407,-44.72482751,4.9703
127.44022549,-46.33172792,5.9407
127.56679237,60.71843103,3.5041
127.61924902,-32.15928735,5.7575
127.87738015,24.08121638,5.7859
127.87893423,-19.57744128,5.408
127.899029,18.09455755,5.4518
128.02072031,-53.21196071,5.8035
128.17718686,20.44127062,5.5011
128.41019501,-38.84883264,5.8883
128.50682152,-2.15160495,5.8133
128.65078041,65.14527352,5.5208
128.68170301,-49.94424614,5.158
128.68293135,36.41971902,5.7824
128.81491565,-58.22476335,5.2101
128.83186742,-58.00929492,5.0097
128.86754696,-7.98233097,5.7243
128.96683262,-50.96967692,5.7462
129.27410979,9.65559622,5.9576
129.32852698,-62.853412,5.6141
129.41100564,-42.98910388,4.1704
129.41419757,5.70379857,4.1512
129.46736838,-26.25497011,5.2406
129.59274785,53.40157518,5.8189
129.6893702,3.34147483,4.6208
129.77136739,-70.38665212,5.199
129.78362587,-22.66290696,5.1865
129.79892625,65.02069322,5.7592
129.84944537,-53.43982457,5.4099
129.92704476,-29.56086195,5.0306
129.99009381,-53.05478187,5.1282
130.00633075,-12.4753743,5.1178
130.02556915,-35.30830087,4.1264
130.05374385,64.32787194,4.7499
130.07287043,-53.0154541,5.518
130.0733715,-52.92197266,3.5371
130.08007159,-40.26389349,5.1869
130.1469022,-45.19111452,5.7589
130.15431359,-59.76101479,4.2809
130.1565638,-46.64875494,3.929
130.25436674,45.83378529,5.5185
130.27218436,-48.92268897,5.8298
130.30475063,-47.3171412,4.8052
130.33167288,-78.96342632,5.4346
130.43055839,-15.94314871,5.0383
130.48714007,-45.41072578,5.2752
130.5674899,-48.09909893,5.4183
130.57922921,-53.10011493,5.448
130.60587668,-53.11404061,4.7789
