53.16675727,35.46172046,5.8846
53.23509022,-9.45830604,3.8652
53.3959261,39.89959025,5.8387
53.44686636,-21.63281573,4.2359
53.61093199,24.46447553,5.9961
53.99021703,-11.19397794,5.7329
54.07246799,-17.46704075,5.208
54.12233371,48.19270056,4.2925
54.19711968,0.58815495,5.9609
54.21882882,0.40283325,4.4104
54.27365866,-40.27451059,4.7322
54.96309863,3.05684305,5.714
55.15972139,-5.21069752,5.4825
55.28267189,37.58026413,5.5312
55.53894605,63.21675888,5.0956
55.5620799,-31.93839578,4.9335
55.57893699,19.70028618,5.6842
55.59434853,33.96503918,4.9631
55.67805938,59.9693846,5.8393
55.70884174,-37.31334483,4.7559
55.7311752,47.78765317,2.9703
55.81231675,-9.76519869,3.6796
55.89099312,-10.48561208,5.6598
56.04814575,-64.8070942,4.0019
56.07969333,32.28827337,3.8583
56.1271166,-1.16307843,5.2154
56.13082026,36.4602038,5.6291
56.20084225,24.28957701,5.4507
56.21884818,24.1134484,3.6857
56.23526064,-0.29671541,5.7008
56.29052848,24.83937328,5.6447
56.29851451,42.57854465,3.8717
56.30200903,24.46737906,4.2724
56.31616356,-47.35945428,5.8837
56.41846016,6.05002902,5.3139
56.45663811,24.36785797,3.8591
56.4769331,24.55462133,5.7675
56.49685466,45.6819441,5.6401
56.50339874,67.20188092,5.8718
56.50971988,63.34506762,4.922
56.53542672,-12.10173525,4.5239
56.58150148,23.94846199,4.1534
56.61426571,-29.33816599,5.9555
56.71245432,-23.24843785,4.3164
56.80929757,-74.23924238,3.342
56.87110081,24.10524179,2.848
56.91508461,-23.87479579,5.2659
56.98342918,-30.16732061,5.6816
57.06771695,11.14336667,5.031
57.08668458,23.42136364,5.4355
